time,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post
2016-01-05,110845849,188.0541,188.521,186.7936,188.0168,0.3191,0.17,0.0,18482503174.4,,
2016-01-06,152112604,185.1969,186.8029,184.5059,185.6451,-2.369,-1.26,0.0,23961963286.7,,
2016-01-07,213436073,182.3863,184.3565,180.7616,181.1912,-4.4555,-2.4,0.0,34323025637.5,,
2016-01-08,209817228,182.2556,182.8719,178.8848,179.2051,-1.9932,-1.1,0.0,31064117553.6,,
2016-01-11,187941323,180.2201,180.5936,177.2415,179.3797,0.1792,0.1,0.0,31929194506.2,,
2016-01-12,172330490,180.9764,181.658,178.474,180.8279,1.4529,0.81,0.0,27510487931.1,,
2016-01-13,221168886,181.5647,181.9475,175.8969,176.3171,-4.5024,-2.49,0.0,35447584830.4,,
2016-01-14,240795609,176.9894,180.4535,175.2246,179.2116,2.8916,1.64,0.0,36162293211.4,,
2016-01-15,324846447,174.3936,176.2517,173.2264,175.3647,-3.8532,-2.15,0.0,45769559640.4,,
2016-01-19,195244373,177.3722,177.5122,173.8613,175.5981,0.228,0.13,0.0,30577232944.5,,
2016-01-20,286547839,172.7689,175.0705,169.0246,173.3478,-2.2476,-1.28,0.0,45757319667.0,,
2016-01-21,195772941,173.8707,176.3544,172.4047,174.3189,0.9707,0.56,0.0,29674343436.3,,
2016-01-22,168319598,177.2041,178.1192,176.3638,177.8951,3.5736,2.05,0.0,25698167313.9,,
2016-01-25,130371686,177.3348,177.5496,174.9912,175.2059,-2.6862,-1.51,0.0,19548025541.2,,
2016-01-26,141036757,175.9342,177.9044,175.5607,177.5963,2.3829,1.36,0.0,22216883119.5,,
2016-01-27,185681707,177.0174,178.8662,174.6644,175.6635,-1.9358,-1.09,0.0,30109373041.8,,
2016-01-28,143798780,177.3722,177.5963,174.7577,176.5785,0.9135,0.52,0.0,22709023100.2,,
2016-01-29,210529336,177.4282,181.0324,177.2975,180.884,4.3084,2.44,0.0,30006169407.2,,
2016-02-01,136061564,179.7719,181.686,179.1276,180.8177,-0.0724,-0.04,0.0,19489850316.7,,
2016-02-02,182564890,179.2397,179.249,176.98,177.5589,-3.2546,-1.8,0.0,0.0,,
2016-02-03,205054934,178.7261,179.0716,174.7017,178.6234,1.0653,0.6,0.0,34837864468.6,,
2016-02-04,139531794,178.0725,179.9773,177.3722,178.9035,0.2858,0.16,0.0,23189245102.2,,
2016-02-05,180788308,178.3339,178.9689,174.7951,175.4954,-3.4172,-1.91,0.0,27022128078.5,,
2016-02-08,191526694,173.4598,173.7866,170.6866,173.133,-2.3693,-1.35,0.0,30736719575.3,,
2016-02-09,184513136,171.2095,174.5523,171.0601,173.1424,0.0173,0.01,0.0,28926254698.3,,
2016-02-10,148214057,174.0574,175.8595,172.8529,172.993,-0.1558,-0.09,0.0,23491913926.4,,
2016-02-11,219058885,170.2571,171.9005,169.09,170.7427,-2.2489,-1.3,0.0,32433506795.4,,
2016-02-12,127632393,172.7035,174.2815,171.7698,174.2629,3.5174,2.06,0.0,19854617311.1,,
2016-02-16,120250668,176.261,177.2321,175.1966,177.2041,2.945,1.69,0.0,17767932766.3,,
2016-02-17,136009496,178.4927,180.5095,178.3526,180.0987,2.8885,1.63,0.0,21007298707.4,,
2016-02-18,102342997,180.3975,180.4628,179.0156,179.361,-0.7384,-0.41,0.0,16729473936.6,,
2016-02-19,114359354,178.502,179.4451,177.8297,179.277,-0.0897,-0.05,0.0,15391150997.8,,
2016-02-22,103640292,181.0231,182.0315,180.9484,181.8728,2.5995,1.45,0.0,15820235708.6,,
2016-02-23,111455289,181.1445,181.4433,179.4451,179.5758,-2.2915,-1.26,0.0,17220293722.9,,
2016-02-24,150812152,177.9978,180.7056,176.7746,180.3975,0.826,0.46,0.0,24300128731.6,,
2016-02-25,110728317,180.8924,182.5918,180.052,182.5824,2.1828,1.21,0.0,17363223360.8,,
2016-02-26,129833663,183.5442,183.6469,181.9848,182.1613,-0.4199,-0.23,0.0,19043001896.1,,
2016-02-29,125918102,182.1809,183.2267,180.5189,180.7336,0.5945,0.33,0.0,17987519292.8,,
2016-03-01,141799687,182.0875,185.0755,181.5684,184.9821,4.2473,2.35,0.0,21818382825.0,,
2016-03-02,102414960,184.6366,185.8692,184.1791,185.8131,0.8324,0.45,0.0,15776300225.1,,
2016-03-03,95172197,185.6171,186.5555,184.9821,186.5368,0.7247,0.39,0.0,14688136394.8,,
2016-03-04,129293601,186.7562,188.0074,185.8412,187.1484,0.6156,0.33,0.0,18990627751.2,,
2016-03-07,100218998,186.1306,187.746,186.0466,187.2978,0.1497,0.08,0.0,14815595805.3,,
2016-03-08,123974866,186.1119,186.6722,185.0755,185.2529,-2.0415,-1.09,0.0,20166991768.8,,
2016-03-09,94801213,186.1493,186.5508,185.2809,186.168,0.9078,0.49,0.0,14896116868.5,,
2016-03-10,156838697,186.7095,187.746,184.3005,186.3174,0.1489,0.08,0.0,25559985589.2,,
2016-03-11,137964528,187.9234,189.3707,186.2968,189.324,2.9998,1.61,0.0,18754697315.9,,
2016-03-14,73611974,188.7637,189.5854,188.3996,189.0812,-0.2461,-0.13,0.0,12614848327.1,,
2016-03-15,93169090,188.0168,189.1102,187.7273,188.7731,-0.3025,-0.16,0.0,13838759174.6,,
2016-03-16,129303179,188.2409,190.3137,188.1942,189.8656,1.0949,0.58,0.0,20995391948.5,,
2016-03-17,134278505,189.7722,191.6303,189.3333,191.0701,1.1962,0.63,0.0,19605833593.1,,
2016-03-18,138372404,191.6238,192.1963,191.2766,191.8209,-0.2305,-0.12,0.0,19995571399.3,,
2016-03-21,72926659,191.53,192.3465,191.2766,192.0931,0.2686,0.14,0.0,11602279141.9,,
2016-03-22,97471939,191.239,192.6187,191.0607,191.9898,-0.096,-0.05,0.0,15588458954.1,,
2016-03-23,81052455,191.5675,191.774,190.5351,190.7219,-1.2671,-0.66,0.0,13893745750.8,,
2016-03-24,84360853,189.5872,190.6759,189.3431,190.6383,-0.0763,-0.04,0.0,13487913784.3,,
2016-03-28,62408185,191.0982,191.3329,190.2488,190.751,0.1144,0.06,0.0,10953596904.8,,
2016-03-29,92922863,190.3005,192.6374,189.9626,192.5164,1.7739,0.93,0.0,16527107585.4,,
2016-03-30,86365310,193.6229,194.1579,192.9566,193.3601,0.8471,0.44,0.0,14166573855.5,,
2016-03-31,94584110,193.2569,193.7262,192.7125,192.8909,-0.4641,-0.24,0.0,14189747115.0,,
2016-04-01,114423478,191.7928,194.4113,191.4455,194.2048,1.3117,0.68,0.0,18361838754.8,,
2016-04-04,63496969,194.1204,194.3456,193.2381,193.576,-0.6214,-0.32,0.0,10841701864.1,,
2016-04-05,99662158,192.0931,193.5891,191.361,191.6416,-1.9358,-1.0,0.0,14248951418.6,,
2016-04-06,91839761,191.7364,193.8013,191.4455,193.7356,2.0889,1.09,0.0,16056199192.0,,
2016-04-07,113859037,192.5342,192.9284,190.6102,191.4173,-2.3249,-1.2,0.0,18889810027.8,,
2016-04-08,95040598,192.7219,193.2006,191.3423,191.9326,0.5168,0.27,0.0,16007185657.2,,
2016-04-11,83757486,192.6374,193.4071,191.3798,191.483,-0.4414,-0.23,0.0,14494805149.1,,
2016-04-12,115350567,191.6707,193.576,191.1827,193.2663,1.7808,0.93,0.0,18148449930.0,,
2016-04-13,96336433,194.2799,195.3123,194.1297,195.2194,1.952,1.01,0.0,16477937384.5,,
2016-04-14,65212883,195.2842,195.7816,194.843,195.2278,0.0,0.0,0.0,11132691976.5,,
2016-04-15,75761615,195.2278,195.3799,194.6553,195.012,-0.2147,-0.11,0.0,11111266199.4,,
2016-04-18,82530960,194.4113,196.4198,194.2799,196.3813,1.3651,0.7,0.0,12796053984.4,,
2016-04-19,88316060,196.8515,197.2833,196.1007,197.0017,0.6284,0.32,0.0,15230430482.2,,
2016-04-20,81100314,197.0486,197.959,196.523,197.1894,0.197,0.1,7.79,12078930894.7,,
2016-04-21,85695041,197.2082,197.3302,195.8285,196.1289,-1.0648,-0.54,8.32,12568688599.8,,
2016-04-22,99251724,195.7347,196.4292,195.134,196.1289,0.0,0.0,10.22,14294299731.2,,
2016-04-25,66166494,195.4625,195.8379,194.7867,195.791,-0.3334,-0.17,6.58,10821410216.1,,
2016-04-26,75864174,196.1946,196.6451,195.5563,196.081,0.2937,0.15,8.05,10492229408.0,,
2016-04-27,77329437,195.6596,196.9172,195.2654,196.4855,0.4118,0.21,7.88,13857404743.3,,
2016-04-28,97216169,195.6502,196.8703,194.2424,194.7004,-1.788,-0.91,9.99,16241640370.7,,
2016-04-29,142424137,194.0171,194.4019,192.431,193.652,-1.0514,-0.54,14.8,22285631424.3,,
2016-05-02,62188015,194.2048,195.3874,193.7262,195.1903,1.5299,0.79,6.72,11207361961.5,,
2016-05-03,106422142,193.8294,194.0922,192.6656,193.4906,-1.6981,-0.87,11.19,16658149440.9,,
2016-05-04,92243810,192.3934,193.2006,191.8585,192.4122,-1.0836,-0.56,9.84,15655209670.4,,
2016-05-05,67619222,192.9284,193.3226,191.9054,192.3747,-0.0385,-0.02,7.39,12092370065.9,,
2016-05-06,89315004,191.5206,193.1255,191.3516,193.0786,0.7118,0.37,9.82,14465282421.8,,
2016-05-09,74374922,192.9378,193.7168,192.7407,193.2372,0.1545,0.08,8.15,11694555181.7,,
2016-05-10,77472207,194.0171,195.6877,193.942,195.6408,2.3962,1.24,8.26,12740056970.6,,
2016-05-11,81726989,195.134,195.7253,193.8106,193.8106,-1.8391,-0.94,8.97,13650420670.4,,
2016-05-12,89586308,194.5521,194.7398,192.7501,193.867,0.0581,0.03,9.85,15923905099.5,,
2016-05-13,96474630,193.5385,194.1485,191.8209,192.1776,-1.6866,-0.87,11.03,16571399170.4,,
2016-05-16,77486827,192.3653,194.599,192.2996,194.0734,1.9025,0.99,8.39,13636350989.4,,
2016-05-17,114924940,193.7731,194.0922,191.6801,192.263,-1.8048,-0.93,12.23,19632328712.4,,
2016-05-18,123493379,191.8772,193.6229,191.117,192.3183,0.0577,0.03,13.55,22136741152.3,,
2016-05-19,115430507,191.5206,191.9711,190.3192,191.652,-0.6731,-0.35,12.73,19443103641.4,,
2016-05-20,104990408,192.3277,193.4352,192.2714,192.8627,1.2074,0.63,10.78,14631852301.5,,
2016-05-23,58682576,192.8815,193.1912,192.3887,192.5999,-0.27,-0.14,6.13,9511911211.51,,
2016-05-24,93537808,193.5009,195.4437,193.4728,195.0965,2.5037,1.3,9.91,14833609261.1,,
2016-05-25,79221525,195.8473,196.8797,195.0955,196.4198,1.3266,0.68,8.52,12763247903.4,,
2016-05-26,55280699,196.57,196.8234,196.1289,196.4761,0.0589,0.03,5.71,8813255332.74,,
2016-05-27,64211214,196.6544,197.3302,196.5981,197.3208,0.8448,0.43,6.35,10444527515.7,,
2016-05-31,109879380,197.6212,197.7432,196.326,196.9454,-0.3749,-0.19,12.05,16613468306.2,,
2016-06-01,69936215,196.2696,197.5461,196.0538,197.349,0.3939,0.2,7.49,12383308090.1,,
2016-06-02,63044749,196.9079,197.9684,196.3823,197.9496,0.5921,0.3,6.6,11009057017.4,,
2016-06-03,101757126,197.3302,197.7432,196.0256,197.3584,-0.5939,-0.3,10.97,16448250914.9,,
2016-06-06,64887045,197.7525,198.7568,197.5742,198.3626,1.0065,0.51,6.74,11327195567.6,,
2016-06-07,60974761,198.5269,199.2918,198.5034,198.6723,0.3174,0.16,6.02,10609040514.9,,
2016-06-08,66170920,198.8225,199.4607,198.6817,199.3199,0.6556,0.33,7.02,11252554527.2,,
2016-06-09,73786869,198.5128,199.1791,198.2124,199.0477,-0.2791,-0.14,8.25,11858082260.9,,
2016-06-10,113829158,197.5273,197.9027,196.5606,197.1613,-1.891,-0.95,11.95,17909117949.9,,
2016-06-13,117751153,196.4949,197.4428,195.547,195.6399,-1.5181,-0.77,11.69,17713615224.7,,
2016-06-14,125059286,195.2185,195.913,194.2048,195.256,-0.3913,-0.2,13.78,21458604939.5,,
2016-06-15,109124496,195.7253,196.4949,194.7773,194.9838,-0.2734,-0.14,11.59,17512787851.2,,
2016-06-16,149533065,194.0265,195.7534,192.9566,195.5657,0.5849,0.3,16.88,23531580411.4,,
2016-06-17,117055748,195.4506,195.4789,194.111,194.8374,-0.7236,-0.37,12.42,18272568259.4,,
2016-06-20,82789603,197.0073,197.7526,195.9978,196.0922,1.247,0.64,9.02,14742429723.7,,
2016-06-21,72461663,196.5167,197.1016,196.0261,196.6488,0.5491,0.28,7.84,12377899104.7,,
2016-06-22,95560471,196.8469,197.6488,196.1676,196.328,-0.3146,-0.16,10.33,15751626719.2,,
2016-06-23,102731356,197.9413,198.9413,197.4318,198.8847,2.5523,1.3,11.03,15843374115.3,,
2016-06-24,333444397,192.1109,198.9187,191.2524,191.6392,-7.2392,-3.64,36.42,51448292891.5,,
2016-06-27,248988660,190.1863,190.1957,187.4126,188.3089,-3.3346,-1.74,26.1,38028858984.3,,
2016-06-28,159382399,190.0825,191.7335,189.7429,191.7052,3.3897,1.8,17.52,25530361314.7,,
2016-06-29,137328614,193.2524,195.2242,193.1392,194.9695,3.2591,1.7,14.77,22729252261.0,,
2016-06-30,165021948,195.4884,197.6866,194.8751,197.6252,2.6516,1.36,17.8,25383746833.3,,
2016-07-01,106055333,197.5167,198.5828,197.4507,198.046,0.415,0.21,11.42,17173571346.7,,
2016-07-05,109803713,197.1299,197.2526,195.9601,196.6205,-1.4259,-0.72,12.72,18179805767.0,,
2016-07-06,96021491,196.0733,197.9319,195.3469,197.7998,1.1797,0.6,10.68,17138357560.9,,
2016-07-07,85593827,197.9979,198.7338,196.828,197.6734,-0.1187,-0.06,9.47,14425028409.7,,
2016-07-08,133970972,199.1111,200.8942,198.8555,200.6206,2.9454,1.49,14.73,19644053746.5,,
2016-07-11,73633937,201.1301,201.9603,200.9037,201.3282,0.7022,0.35,8.28,12948976101.9,,
2016-07-12,101275629,202.3943,203.1207,201.3575,202.7905,1.4696,0.73,10.94,15641375301.7,,
2016-07-13,87324129,203.2528,203.2622,202.2245,202.7622,-0.0203,-0.01,9.6,13504131648.6,,
2016-07-14,91230870,204.1585,204.4132,203.4604,203.8943,1.1354,0.56,9.94,15185051742.6,,
2016-07-15,107155401,204.517,204.7368,203.1283,203.6207,-0.2651,-0.13,10.17,13819929972.2,,
2016-07-18,58725918,203.7528,204.3472,203.4698,204.167,0.5498,0.27,5.98,8690347524.86,,
2016-07-19,54345728,203.7057,203.9981,203.4321,203.9604,-0.2042,-0.1,4.98,8922508540.45,,
2016-07-20,58159457,204.4887,205.0736,204.0075,204.8047,0.8363,0.41,6.25,9847823329.18,,
2016-07-21,67777310,204.6868,204.9321,203.5453,204.0311,-0.7783,-0.38,7.3,11454165860.8,,
2016-07-22,62787477,204.1679,205.0076,203.8755,204.951,0.9181,0.45,6.02,10399625015.2,,
2016-07-25,55873147,204.7246,204.7812,203.7528,204.3944,-0.5534,-0.27,5.81,10193172352.2,,
2016-07-26,70080493,204.2811,204.8849,203.5547,204.4887,0.1022,0.05,7.38,12487919527.0,,
2016-07-27,84083893,204.9038,204.9793,203.4226,204.2717,-0.2249,-0.11,8.26,13896030021.5,,
2016-07-28,65035718,204.0547,204.8283,203.5453,204.5076,0.2451,0.12,6.99,11955670405.4,,
2016-07-29,79519436,204.2151,205.234,203.9038,204.8378,0.3272,0.16,7.45,13677127335.0,,
2016-08-01,73311422,204.9038,205.3378,204.1632,204.668,-0.1639,-0.08,7.41,13136717227.9,,
2016-08-02,92295506,204.3944,204.5642,202.432,203.3556,-1.3099,-0.64,9.75,16112456965.5,,
2016-08-03,53993626,203.2905,204.0123,202.9603,203.9509,0.5897,0.29,5.22,9221750029.15,,
2016-08-04,46585528,204.0736,204.517,202.1301,204.1679,0.2243,0.11,4.61,8416489000.37,,
2016-08-05,71892161,204.9227,205.885,204.7906,205.8378,1.6741,0.82,7.26,11327316867.5,,
2016-08-08,39906479,206.0454,206.1586,205.4227,205.7152,-0.1235,-0.06,4.13,7410025034.77,,
2016-08-09,51251728,205.7906,206.385,205.4793,205.8378,0.1234,0.06,5.4,9759932849.39,,
2016-08-10,57941092,205.9605,206.0491,204.9415,205.3284,-0.5146,-0.25,5.97,10462460862.8,,
2016-08-11,72504270,205.9133,206.5548,205.6208,206.2812,0.9445,0.46,7.94,11486695789.0,,
2016-08-12,61313544,205.9416,206.3378,205.6586,206.102,-0.1857,-0.09,5.67,9852020940.88,,
2016-08-15,49813482,206.5076,207.0831,206.4982,206.6963,0.5977,0.29,5.15,9035934072.19,,
2016-08-16,53213621,206.234,206.3095,205.6302,205.6302,-1.0749,-0.52,5.71,10236916789.6,,
2016-08-17,75134339,205.668,206.168,204.7434,206.0171,0.3907,0.19,7.97,13926739018.0,,
2016-08-18,52989266,205.9888,206.5171,205.8661,206.4793,0.4533,0.22,5.68,9762790135.02,,
2016-08-19,75443004,205.9605,206.3756,205.4227,206.1774,-0.3097,-0.15,7.62,11938640727.8,,
2016-08-22,61368766,205.9133,206.4227,205.5076,206.168,0.0,0.0,6.21,10867854298.9,,
2016-08-23,53399159,206.8473,207.1775,206.5171,206.5831,0.4123,0.2,5.51,9385438133.49,,
2016-08-24,71728949,206.4227,206.5265,205.0642,205.5265,-1.0536,-0.51,7.58,11713749349.4,,
2016-08-25,69224776,205.1019,205.8472,204.9321,205.385,-0.1439,-0.07,7.09,11179570505.0,,
2016-08-26,122506348,205.5925,206.7246,204.017,204.9982,-0.3902,-0.19,13.15,22447910885.8,,
2016-08-29,70502167,205.1397,206.2954,205.1019,206.0086,1.0045,0.49,7.55,10817320684.1,,
2016-08-30,58114543,205.9133,206.2246,205.0548,205.668,-0.3502,-0.17,6.03,9632537309.16,,
2016-08-31,85269453,205.3,205.4321,204.2198,205.0831,-0.5758,-0.28,9.17,13914608155.0,,
2016-09-01,97844207,205.0736,205.4133,203.8094,205.0925,0.0,0.0,10.33,15799452622.4,,
2016-09-02,79293856,206.0359,206.4888,205.385,206.0171,0.9229,0.45,8.58,14316369283.6,,
2016-09-06,56702089,206.3284,206.7246,205.5359,206.6407,0.6181,0.3,6.01,9462177544.56,,
2016-09-07,76554855,206.4605,206.819,205.951,206.6209,-0.0207,-0.01,8.21,10472829329.8,,
2016-09-08,74102880,206.2529,206.5548,205.8095,206.1491,-0.4752,-0.23,7.91,12232625921.8,,
2016-09-09,221589073,204.6963,204.7529,201.1867,201.215,-4.9268,-2.39,22.46,34627901656.4,,
2016-09-12,168110913,200.3753,204.5453,200.2999,204.1019,2.8775,1.43,17.93,29064422134.0,,
2016-09-13,182828839,202.6867,202.9792,200.4791,201.1678,-2.9391,-1.44,18.95,29840170479.0,,
2016-09-14,134185491,201.2244,202.5547,200.4791,201.0923,-0.0805,-0.04,14.43,22034502976.7,,
2016-09-15,145736123,200.9131,203.5264,200.715,203.1019,2.0109,1.0,15.81,21375471423.6,,
2016-09-16,155236354,202.421,202.6202,201.5582,202.3167,-0.7921,-0.39,16.7,19929667666.6,,
2016-09-19,80250490,203.0374,203.7485,201.9944,202.3547,0.0405,0.02,8.72,13408259450.0,,
2016-09-20,69665279,203.3029,203.4735,202.3262,202.3642,0.0,0.0,7.51,10085453666.8,,
2016-09-21,110284425,203.1417,204.839,202.3831,204.6398,2.2666,1.12,12.08,20525567986.3,,
2016-09-22,76678713,205.7587,206.2612,205.4837,205.9294,1.2892,0.63,8.53,14268886723.9,,
2016-09-23,73630921,205.4932,205.6449,204.6967,204.801,-1.1326,-0.55,8.01,11578040239.4,,
2016-09-26,89827305,203.8813,204.0804,202.9236,203.1417,-1.6589,-0.81,9.77,15482612632.0,,
2016-09-27,78494829,202.9615,204.5071,202.5538,204.4028,1.2595,0.62,8.24,12833632195.6,,
2016-09-28,87411015,204.6493,205.588,203.5873,205.4174,1.022,0.5,9.59,14777548482.4,,
2016-09-29,128070615,205.1898,205.6354,202.952,203.5589,-1.8487,-0.9,13.62,23436780059.6,,
2016-09-30,117202914,204.4786,205.8725,204.2037,205.095,1.5268,0.75,12.64,18074721076.6,,
2016-10-03,83512057,204.6398,204.8484,203.9002,204.6019,-0.4922,-0.24,9.07,12564687805.7,,
2016-10-04,119948052,204.7252,204.9717,202.9046,203.5589,-1.0435,-0.51,12.99,19019389835.0,,
2016-10-05,72815963,204.2511,204.9338,204.1752,204.4597,0.8957,0.44,7.95,12722821624.3,,
2016-10-06,62927376,204.2131,204.8484,203.611,204.6019,0.1431,0.07,6.82,11613076809.3,,
2016-10-07,89788255,204.9053,205.095,203.0943,203.9002,-0.6956,-0.34,9.8,16056388129.4,,
2016-10-10,51855023,204.9575,205.4742,204.7963,204.9622,1.0603,0.52,5.59,8548864656.09,,
2016-10-11,130367373,204.4881,204.564,201.5677,202.3736,-2.5824,-1.26,14.23,21700204381.6,,
2016-10-12,73866117,202.5254,203.2175,201.9754,202.6391,0.2631,0.13,7.99,13011747658.7,,
2016-10-13,101356960,201.1694,202.5254,200.2686,201.9754,-0.6687,-0.33,11.13,18011086620.9,,
2016-10-14,93346237,203.0563,203.5684,201.9944,202.0797,0.101,0.05,10.13,15616685684.5,,
2016-10-17,58275674,202.0513,202.3357,201.1789,201.378,-0.7073,-0.35,6.32,10783393425.4,,
2016-10-18,76869656,203.1417,203.2081,202.2219,202.6391,1.2686,0.63,8.36,12691146424.3,,
2016-10-19,66519224,202.9331,203.521,202.5348,203.1796,0.5471,0.27,7.4,11248126349.8,,
2016-10-20,73639830,202.7908,203.4167,202.0702,202.8003,-0.3861,-0.19,8.06,13117668020.1,,
2016-10-21,89089092,201.928,202.99,201.7383,202.8951,0.1014,0.05,9.55,11450509932.1,,
2016-10-24,60146592,203.8623,204.1657,203.3692,203.758,0.8724,0.43,6.52,9521256333.01,,
2016-10-25,66542329,203.5589,203.8433,202.8951,203.0753,-0.6928,-0.34,7.23,11345204441.5,,
2016-10-26,75705478,202.165,203.3124,201.8995,202.6676,-0.4061,-0.2,8.28,13543516281.1,,
2016-10-27,77220213,203.4641,203.502,202.0418,202.1271,-0.5472,-0.27,8.51,13109451436.7,,
2016-10-28,140623183,202.0987,202.8477,200.7427,201.5297,-0.6064,-0.3,15.24,24721511345.4,,
2016-10-31,61272507,201.8995,202.1461,201.3591,201.5392,0.0,0.0,6.59,10587796691.4,,
2016-11-01,122781818,201.8995,201.9564,198.742,200.079,-1.451,-0.72,13.3,25932403990.7,,
2016-11-02,103330806,199.7377,200.1643,198.3912,198.8748,-1.2005,-0.6,11.09,21718585459.1,,
2016-11-03,88939346,199.1118,199.3489,197.6611,197.9645,-0.9148,-0.46,9.65,18621426538.6,,
2016-11-04,109122059,198.0878,199.017,197.5852,197.7464,-0.2178,-0.11,11.62,22813144952.2,,
2016-11-07,109794861,200.4962,202.1461,200.354,202.1081,4.37,2.21,10.89,23290026279.4,,
2016-11-08,106772138,201.672,203.6442,201.378,203.0184,0.9095,0.45,11.59,22833776926.4,,
2016-11-09,258428972,201.3686,205.8535,201.3401,205.1699,2.152,1.06,28.1,55454050612.3,,
2016-11-10,172113313,206.0432,207.0008,204.0709,205.6828,0.5129,0.25,18.93,37311257543.4,,
2016-11-11,100552732,204.8864,205.4742,204.1657,205.2087,-0.4731,-0.23,10.81,21737861648.9,,
2016-11-14,94579982,205.7871,206.0147,204.545,205.3699,0.1642,0.08,10.06,20475043365.3,,
2016-11-15,91652580,205.7966,206.9724,205.5691,206.9724,1.6019,0.78,9.54,19940430228.7,,
2016-11-16,65617697,206.2897,206.8396,206.1569,206.5836,-0.3933,-0.19,6.69,14292807389.9,,
2016-11-17,69797191,206.7543,207.712,206.631,207.6456,1.0536,0.51,7.11,15262209749.7,,
2016-11-18,86265751,207.7215,207.9111,206.9819,207.181,-0.4568,-0.22,8.89,18863930182.4,,
2016-11-21,72402638,207.8163,208.774,207.6551,208.7455,1.5745,0.76,7.43,15906316548.8,,
2016-11-22,67428957,209.0869,209.3524,208.3473,209.1532,0.4175,0.2,6.9,14857842559.9,,
2016-11-23,56620237,208.5843,209.3239,208.3662,209.267,0.1046,0.05,5.85,12476122010.3,,
2016-11-25,37872255,209.6463,210.0825,209.561,210.0446,0.7743,0.37,3.7,8380724798.37,,
2016-11-28,76572511,209.7032,210.0066,208.9446,209.0584,-0.9872,-0.47,7.93,16917746806.3,,
2016-11-29,69886690,209.0964,209.9687,208.7645,209.4662,0.4181,0.2,7.34,15432735307.9,,
2016-11-30,113291793,210.1489,210.329,208.8972,208.9636,-0.5027,-0.24,11.82,25025964477.7,,
2016-12-01,79040487,209.2955,209.2955,207.7973,208.1956,-0.7732,-0.37,8.42,17377999552.8,,
2016-12-02,74840347,208.2904,208.8403,207.9016,208.2999,0.1041,0.05,7.64,16441675832.4,,
2016-12-05,67837821,209.2196,209.9308,209.0015,209.5515,1.2498,0.6,7.04,14978862228.1,,
2016-12-06,59877377,209.7601,210.2569,209.231,210.2152,0.6705,0.32,6.24,13248701956.8,,
2016-12-07,110738050,210.0446,213.0314,209.9118,212.9271,2.7533,1.31,11.52,24731959241.9,,
2016-12-08,99714387,212.9366,214.008,212.6426,213.4675,0.5111,0.24,9.96,22434081816.2,,
2016-12-09,88005766,213.733,214.795,213.6951,214.795,1.2811,0.6,9.07,19883028304.9,,
2016-12-12,102016125,214.6718,215.2027,214.0649,214.5011,-0.2362,-0.11,10.54,23082596910.2,,
2016-12-13,110477485,215.2596,216.5113,215.2407,215.8949,1.4369,0.67,11.37,25121740460.1,,
2016-12-14,142501812,215.6294,216.407,213.6904,214.1787,-1.7926,-0.83,14.4,32331295612.7,,
2016-12-15,124972554,214.4442,216.0087,214.1882,215.0226,0.878,0.41,12.26,28349473995.7,,
2016-12-16,156420152,215.5651,215.6318,214.287,214.6494,-0.4302,-0.2,15.57,35262983658.5,,
2016-12-19,90341147,214.8402,215.5746,214.678,215.0786,0.4721,0.22,8.98,20367041192.4,,
2016-12-20,89838810,215.6986,216.0992,215.4411,215.918,0.8388,0.39,8.79,20316804316.7,,
2016-12-21,67909039,215.794,215.9847,215.3362,215.3838,-0.6048,-0.28,6.38,15352644646.4,,
2016-12-22,56219071,215.174,215.3075,214.5254,215.0214,-0.3662,-0.17,5.64,12668759639.3,,
2016-12-23,36697822,215.0119,215.2885,214.802,215.2694,0.3224,0.15,3.72,8276434107.19,,
2016-12-27,42672487,215.5746,216.2518,215.5555,215.7272,0.538,0.25,4.26,9657889025.51,,
2016-12-28,64095014,216.0992,216.1183,213.9055,214.0581,-1.7916,-0.83,6.35,14426069905.0,,
2016-12-29,48696080,214.1058,214.4968,213.4954,213.9532,-0.0428,-0.02,4.89,10924269194.1,,
2016-12-30,108998328,214.3442,214.4396,212.4366,213.1901,-0.7917,-0.37,10.9,24366074832.1,,
2017-01-03,91366522,214.6399,215.3934,213.5373,214.8307,1.6204,0.76,9.11,20524822191.7,,
2017-01-04,78744433,215.1931,216.2709,215.1836,216.061,1.2673,0.59,7.91,17811723013.5,,
2017-01-05,78379012,215.813,216.1087,215.0596,215.918,-0.1729,-0.08,7.71,17733384709.3,,
2017-01-06,71559922,216.061,217.2247,215.4601,216.7668,0.7776,0.36,7.02,16252195721.2,,
2017-01-09,46939676,216.4235,216.5761,215.9523,216.0515,-0.7153,-0.33,4.58,10642726618.8,,
2017-01-10,63771939,216.0133,216.9385,215.5651,216.0133,0.0,0.0,6.19,14456199387.0,,
2017-01-11,74650016,215.8989,216.6047,215.1645,216.5761,0.6047,0.28,7.34,16909766414.3,,
2017-01-12,72113181,216.0324,216.2709,214.5588,216.0896,-0.5416,-0.25,7.18,16300787942.6,,
2017-01-13,62717765,216.2518,216.8908,216.2136,216.5475,0.4969,0.23,6.23,14239485268.0,,
2017-01-17,61240814,215.8512,216.2995,215.3648,215.813,-0.758,-0.35,6.05,13862997328.0,,
